channelId,categoryTranslated,channelName,description,viewCount,subscriberCount,videoCount,publishedAt,language,country
UC-qQOHdpgi91uzzj7h_pHdA,Film und Animation,КОП В АВСТРИИ & Sondeln in Österreich,"Коп в Австрии и Европе . Походы в лес , в горы с целью поиска артефактов . Пляжный  поиск . Hast Du dieses Video schon gesehen?",21562,2609,18,2018-01-11 17:19:57,ru,AT
UCMI6No815OP7kUmSK8zYREA,Reisen und Events,Sura Yagisawa,"Hallo und herzlich Willkommen auf dem Kanal des fliegenden Wolfes.

Schön, dass du meinen Kanal besuchst.
Hier kannst du vieles Entdecken was dich interessieren könnte.

Sightseeing: Von Dubai, Abu Dhabi,  Wien, Gasteinertal
Sehenswürdigkeiten aus aller Welt die ich besucht habe.

Wasserfälle: Verschiedene schöne Wasserfälle

Tiere: Wildlebende Tiere und Zootiere

Borders: Begleite mich auf meine Grenzerfahrung und überschreite mit mir
diverse Ländergrenzen.

Meine Videos sind in der Beschreibung mit Koordinaten hinterlegt, die man z.B.
in Google Earth eingeben kann, damit weiß man genau, wo dieses jeweilige 
Video aufgenommen wurde.

Gameplays von Pokémon GO (auf meinem zweit Kanal Lavados Vogel zu sehen)
Gameplay von Garde der Löwen
Video Clips zu ""Die Garde der Löwen"" (wurde beendet wegen Urheberrecht, restlichen Videos bleiben online)",2024067,2608,107,2015-09-20 20:13:30,de,AT
UC2O5SLMiAxQ-pvRSk9iRsqw,Spiele,Arctica,"Herzlich willkommen bei Arctica!

Dieser Kanal könnte euer erster Anlaufpunkt für World of Warships sein.
Zusammen mit der ""Fluffy Unicorn Sea Organisation"", kurz FU5O, machen wir mit viel Klamauk jeden Spielmodus unsicher.

Seid ihr auf der Suche nach den neusten Infos, Tutorials, Divisionsgefechte, Patchinformationen, gewerteten Gefechte, geschichtlichen Hintergrundwissen zu den Schiffen, Clangefechten ... kurz alles was das Spiel zu bieten hat und noch viel mehr, dann seid ihr hier genau richtig.

Eure Replays werden jeden Mittwoch und Sonntag kommentiert und gezeigt.
Sendet eure spannenden Gefechte mit den 4 Endscreens an diese Addresse [arcticaplay@gmail.com] und bleibt gespannt wer als nächstes in den Hafen einläuft.
Replays aktivieren: https://www.youtube.com/watch?v=7One-6SL

Streams und Kommentare werden zum Plaudern und beantworten von Fragen genutzt und im Format ""Lage des Kanals"" bestimmen wir gemeinsam die weitere Reise.
Wir freuen uns über deinen Besuch,
Ennlyn und Andre.",881354,2588,1379,2015-01-20 20:41:22,de,AT
UCNT2ymUCnD1hl13OWzJegrw,Spiele,Lohnunternehmen Austria Agrar,"Servus liebe Leute.

Wir sind das Team Lohnunternehmen Austria Agrar und freuen uns darauf Euch mal was von uns zu zeigen.

Bewerben könnt Ihr Euch unter der TS3 ip: 46.20.46.232:10144
Wenn Euch unsere Videos gefallen haben, dann lasst Doch einen Daumen hoch da, oder abboniert uns.

Wir freuen uns auf Euch.

Das Lohnunternehmen Austria Agrar sagt DANKE.",223386,2579,385,2016-06-08 14:10:25,de,AT
UCquiTwGugmBPc9rsl6hImyg,Leute & Blogs,Chris Perkles,"I´m a photographer from Salzburg, Austria. I like to talk about photography. Say hello!",406644,2575,54,2013-12-26 20:08:21,en,AT
UC0LJeMfqK5KnVXzept-O4xg,Spiele,ClxssicHyper,"ClxssicHyper🌪
-COD(GP Erspieler & 1v1 Player )😀
-Fortnite Player (Fast Builder,insgesamt 580+ wins )❤️

Tägliche Streams (2-6 Stunden) 💪

Mein Clan RubiNx Clan ⚡️⚔️

✖️⚔️Lasst mir ein Abo da✖️⚔️

RT 3K😍",18664,2572,76,2014-08-15 11:18:11,de,AT
UC7oouRIqDfYHEO3hP59MowA,Wissenschaft & Technik,Technische Universität Wien,"Technik für Menschen
Wissenschaftliche Exzellenz entwickeln und umfassende Kompetenz vermitteln. Seit 200 Jahren gestaltet die TU Wien Technik für Menschen im Herzen Europas.
www.tuwien.ac.at",1323242,2572,306,2008-09-02 11:19:03,de,AT
UC2pA6hjncSOZeFIOpcg_IOw,Spiele,overjoyed-studios,"Heyy Leute!!!
Ich bin overjoyed-studios und ich mache alle Arten von Gaming-Videos auf diesem Kanal.

Bevor ich dir jetzt aber alles erkläre und das hier vermutlich sowieso niemand liest,
würde ich dir vorschlagen, dich einfach auf meinem Kanal etwas umzusehen :D 

SUPPORTEN: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=QW3T3EACSMXDE

Facebook-Seite: https://www.facebook.com/overjoyedstudios1
Steam Account: http://steamcommunity.com/profiles/76561198110930014/
Twitch Account: https://www.twitch.tv/overjoyedstudios

Viel Spaß!!!",691169,2565,411,2014-07-07 12:11:30,de,AT
UCSM8PHxYiG_FitfVXvlpNbw,Musik,Die Unbekannten,"Hallo ich bin der macher von Die Unbekannten bei BeatPro.
Mein richtiger Name ist Roman & bin 20 Jahre alt!

Auf meinen Kanal gibt es hier zu finden:
Let´s Plays/Vlog´s/Verarschung´s Szenen/Festival-Konzert Upload´s/Prank´s/Musik/Skate-Video´s & Tutorial´s !

Wo ihr mir folgen könnt:
Facebook Fanpage oder Gruppe (einfach eine anfrage schicken),Instagram,Twitter & Jetzt auch seit neuesten meine Offizielle Hompage !
Meine Hompage - Link: http://xpainxroman.wix.com/beatpro
Instagram: Die_Unbekannten_
Facebook Fanpage oder Gruppe: Die Unbekannten BeatPro
Twitter: Die_Unbekannten_ @Gow3_Legende
Xbox One (360) - GamerTag: Gow3 Legende
E-mail für anfragen: xpainxroman@gmail.com
Falls ihr fragen habt einfach per via Facebook oder Email schreiben danke .

►Du willst mich unterstützen ? ♥
➊ Like das Video 
➋ Teile das Video
➌ Abonniere meinen Kanal


Mfg. BeatPro",285822,2563,43,2011-07-08 20:11:25,de,AT
UC13ogn4bdn2gvJHaG8gNKmA,Unterhaltung,Score!,"Gestatten: Wir sind LEXI und MITCH. Zwei Überlebenskünstlerinnen aus Wien. 
Wir sind laut Zeugenaussagen sehr ""speziell"". Wir machen meistens Comedy Videos. Ganz nett eigentlich. Zumindest wenn du unseren Humor hast. Lexi (lange Haare) ist eine Frau, Mitch (kurze Haare) übrigens auch. Damit ist alles geklärt. Hallo.

In Liebe,
SCORE!


P.S. Ist es nicht total faszinierend, wenn ein Satz anders endet, als man es Kaktus?!",154428,2562,51,2015-11-30 23:02:20,de,AT
UCZbUXSY0Haa3k2-EmS0EsEQ,Praktische Tipps & Styling,Caterpillarowly,"Hello there dear human being who happened to stumble across my channel. 
My name is Bella and I currently reside in my beautiful home town Vienna!

Over the years this YouTube channel has grown with me a lot and some of the reoccurring topics are:

Video production (especially as a member of The Spark )
Writing
Travelling 
Acting
Reading
Beauty, Make-up and Fashion

On this channel you'll find anything and everything I'm interested in and/or want to share my opinion on!
I'd absolutely love you to become a part of my life and take you on all of my adventures! All you have to do is subscribe ;)",608498,2558,103,2012-10-11 18:03:10,en,AT
UC-gnv7VRRequOXUywRjpNwg,Spiele,TvTime2Play,"Offizieller MultiGamingChannel von PussyMuff Productions, hier findet ihr alles was spaß macht!! 

Egal ob LetsPlays aus der Gaming-Welt oder einfach mal ne RealLifeStory oder sonstiges was grad spaß gemacht hat ;)
Gezockt wird von Shootern über Strategie hin zu Apps, lustig muss sein und Spaß machen ;)

Regelmäßige Giveaways und Verlosungen von GameCards und vieles mehr.....

Regelmäßige Videos und Livestreams sind natürlich selbstverständlich :)

Anregungen, Kommentare und Nachrichten sind gern gesehen!!",256299,2558,657,2014-09-26 11:08:15,de,AT
UCFN4VpkoUDkgvFzGb5E8Yhw,Leute & Blogs,Fabio Palvelli,Hi guys my name is Fabio Palvelli I am a designer and university teacher that also does stand up comedy. I will post here vlogs and entertaining videos created to make your life a bit better :),139780,2553,287,2013-01-06 16:18:50,en,AT
UCI9j8J_ndEN0d7R1JWBqgCw,Unterhaltung,BAWAG P.S.K.,Willkommen auf dem offiziellen YouTube-Kanal der BAWAG P.S.K.! Hier finden Sie unsere aktuellen TV-Spots und weitere Videos rund um die BAWAG P.S.K.,5982941,2544,110,2011-05-20 09:42:09,de,AT
UCbe54sqUXXRXS8t4lH3o4hQ,Musik,Bass Station,"Hey guys,

I upload on this channel Bass Boosted songs.

If you have a songwish, write it in the comments.

Information about me:
Austrian Dj
From Salzburg
Name: Markus

Goals: 
3.000 Subscribers ❤❤❤
4.000 Subscribers ❤❤❤❤
5.000 Subscribers ❤❤❤❤❤
10.000 Subscribers ❤❤❤❤❤❤❤❤❤❤
20.000 Subscribers ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤

Thx for every Sub, Comment, Like and View that you hit on this channel!!",300130,2543,522,2015-03-10 18:56:23,en,AT
UCyLzLnVyyX9vOaj8pezbCSg,Bildung,Jaroslav Belsky,"Die Medizin ist im Wandel, sowie viele andere Bereiche auch. Viele von uns merken, dass alte Dogmen keine Geltung mehr haben, das ""Neue"" ist aber noch nicht etabliert. Viele sind in dieser Phase unsicher und haben Angst, das hängt mit der schulischen Prägung zusammen. Alles Neue in der Schule fühlte sich schlecht an (neuer Test). Durch die Weitergabe von Informationen erhöhen wir unser Bewußtsein - der Mensch wird Mensch, durch den Mensch (alleine auf einer Insel wäre ich kein Arzt, kein Vater, kein Freund, kein ...). Wir hoffen, dass Ihnen die Aufklärungsvideos helfen, wenn Sie unsere Arbeit unterstützen wollen, dann finden Sie bei den Links die Möglichkeit eine Paypal Spende abzugeben. Sollten Sie noch Fragen haben, dann erreichen Sie uns von Mo-Do unter +43 1 369 66 25 telefonisch, oder Sie stellen in unserm Zahnform Ihre Fragen!",1570965,2541,308,2011-07-06 10:24:51,de,AT
UC7hJ-RjFGcVj0UnJR14KdGQ,Unterhaltung,Franz Dumfart,"Hallo liebe Freunde zu meiner Kanal-Info-Seite! 😅

Um was geht es hier? Na um ganz vieles!

Pflanzliches Essen soll einfach und lecker sein – deshalb suche ich immer nach Rezepten für euch die überzeugen und gut in den Alltag passen. Abseits der Küche versuche ich mein Leben von unnötigen Dingen zu befreien. Sei es Müll (Zero-Waste) oder Gegenständen die keinen Wert mehr für mich haben (Minimalismus). 

Außerdem schreibe ich Kinderbücher, versuche meinen lahmen Körper mit Sport in Schwung zu bringen und liebe gute Filme. Obwohl ich seit zwei Jahren keinen mehr so richtig gesehen habe. Eine große Liebe also!

Auf diesem Kanal gibt es so oft wie möglich neue Videos! Viel Spaß hier ❤️",142761,2537,142,2013-11-23 22:17:07,de,AT
UC_2CAaV5lC5Jat1Laf_2RLA,Spiele,Redikal,"Name: Lorenz
Kauft meinen Merch (hab keinen)",1477088,2532,16,2013-10-06 16:31:48,de,AT
UC2Hv5o4FTvdNu2JQPk5rsOg,Spiele,AustrianZombies,"►Der Boss ist am Start und ich darf euch hier auf diesem Kanal herzlichst begrüßen!
    
►Mein Uploadplan:
► Worauf ich Bock hab!

►Geschaeftliche Anfragen: austrianzombies@gmail.com",122999,2528,423,2015-10-07 15:38:32,de,AT
UC729cJ7KR21A2CU8krDSvJA,Spiele,PremadePlay,"HI Willkommen auf meinem Kanal! Ich mache hauptsächlich Minecraft Videos undja das wars xD ♥♥♥

 -INFOS-   

►► ICH ◄◄ 
 ▪Name ► Daniel
▪Wo ich wohne ► Österreich, Salzburg

►► MEIN IGN ◄◄  
▪ PremadePlay     

►► Equipment & Programme ◄◄  
▪ Aufnahmeprogramm ►Action 
▪ Audioaufnahmeprogramm ►Audacity 
▪ Schneideprogramm ►Sony Vegas 13
▪ Designprogramm ►Photoshop CC

—————————–",37289,2528,110,2012-08-11 16:28:01,de,AT
UC9snJMR14YfrVdRhGYysJOg,Spiele,SpielenWir,"Der Name ist Programm.
Let's Player, Chiptune-Nerd und auch sonst eher nicht so der Womanizer.",1279531,2514,820,2010-10-14 23:10:07,de,NULL
UC2Mk4Gjvjvy2VPBiQVVdHeA,Leute & Blogs,•Darkida•,"Instagraaaam:
Darkida_
Oder
Darkida_YT
Snapchaaaat: Patricia_Pandi
Looook at Maaa booootiiifuuuul Kanaaaal",18568,2513,113,2016-01-01 11:18:40,de,AT
UCWMtMAp-AWQBmafgKnP7-Sw,Unterhaltung,Erwin & Edwin,Funky Electro Brass Music - www.erwinundedwin.com,1330717,2513,72,2012-09-17 07:28:27,de,AT
UCN0a_7o-T9lUTVjhpdV_48A,Autos,Thomas Prosser AGRARVIDEOS,"In meinem Kanal geht es um Land- und Forstwirtschaft in Tirol.
Rund um die Bergbauernarbeit von Mähen bis zum Heuen.",1098810,2500,6,2016-01-03 10:34:40,de,AT
UC2k448WXrIhjeT79HfB8kLw,Autos,EvilsixXx,"Bäääääämmmmm du hast es geschafft das du auf meinem Youtube Channel vorbei schaust!!

Aus einem Spaß Video letzten Jahr mit dem gelben Audi RS4 wurden über 1.000.000 klicks ich war echt erstaunt welche gewalt dises Video hatte. Und jetzt nach langen hin und her dachte ich mir ich versorge euch weiter mit videos und hoffe das ihr mir treu bleibt!

Euer EvilsixXx",3156329,2499,38,2008-08-13 09:53:00,en,AT
UCsrCCKkx8K0wmUsUcy-PWTg,Reisen und Events,kcimedia tvweb,"tv-filmproduktionen   tv web    marketing     fotoshooting      sponsoring
für
Tourismus Industrie",4195092,2498,629,2009-01-29 22:32:24,de,AT
UCv9Up9IujQoNOXzDQcGvfXw,Unterhaltung,Angiie aus Ö,"Ein österreichischer Videokanal zum Thema ... ALLES IST MÖGLICH!!!

Für Anfragen, geschäftlich, rechtlich, polizeilich oder wieso auch immer:
angiieswollplaudereien@gmx.at

Man findet mich, wenn es unbedingt sein muss

- auf Instagram: angiie1971
- auf Facebook: Angelika Prager
- auf Discord:  https://discord.gg/HSDRPBr

Angenommen ich brauch hier sowas wie ein Impressum, dann würde das so aussehen:

Angelika Prager
Zirbenweg 913
1220 Wien

das muss reichen.

Zweitkanal:
https://www.youtube.com/channel/UCjQ0vJQpYIj1r5i696Ji82w/featured?disable_polymer=1",721977,2485,311,2011-08-07 06:15:02,de,AT
UCxo-gaVzndklrq_HF4ofT_Q,Spiele,633RECORDS,633 since 2014,10095,2484,4,2014-11-07 17:24:30,de,AT
UCSIMR-2BOFgg05ufXRZS9xQ,Praktische Tipps & Styling,Isabell S.,"Hallo meine Lieben :)

Bei mir seht ihr Mack-up´s,  Haul´s, Get Ready with me, Outfits, Kochen...uvm...
vielleicht habt ihr für mich ein paar Video Vorschläge das würde mich sehr freuen.
Hoffe ihr habt viel Spaß auf meinem Kanal ;)
Wenn ihr Fragen oder Feedback an mich habt dann lasst es mich doch wissen.
Ich mache das alles als Hobby mir macht es sehr viel Spaß hoffe ihr könnt das sehen :) !!
Danke für eure Wertvolle zeit!!!

Eure Isabell",581406,2482,109,2013-12-26 22:07:51,de,NULL
UC7AM9qxFFOZmOmacuPYUDMA,Tiere,VGT.Austria,"Wir, der Verein Gegen Tierfabriken, setzen uns für die Verbesserung der Situation von sogenannten ""Nutztieren"" ein. Mit unserer Arbeit decken wir Missstände auf, verhandeln mit Politik und Wirtschaft und leisten Aufklärungsarbeit. Unsere Youtube-Videos informieren über die Situation von Tieren in Massentierhaltungen sowie unsere Tätigkeit.",2271772,2478,301,2007-07-10 14:33:31,de,AT
UC3mcpq52CUP0cVHqJONibdQ,Musik,Zeun -Kun,"Welcome to my Profile, Feel free to subscribe and support me.",657498,2478,71,2016-10-01 15:49:13,en,AT
UCBn5Q0_tg14XKIo-uST_NQw,Spiele,nookyaner,"Yo ihr Versager, ne Spaß beiseite meine Freunde :D

Hier findet ihr die neuesten Call of Duty Teile, die meistens von mir kommentiert werden. Außerdem bringe ich Live Gameplays bei dem ich natürlich versuche auf krasse Streaks wie z.B 100+ oder auf double Nuklears oder sogar triple Schwitze :D

Ich hoffe mein Channel kann euch unterhalten, falls ja, lasst mir doch ein kostenloses Abo da, tut doch keinem weh :D.",44864,2476,53,2014-04-07 20:11:20,de,AT
UCCAI25UY9J3-4aY_T1YTU1w,Musik,BeeTheArtist,"Hi there,
I'm an Art Historian and an Artist... as well as a George Michael fan. After his devastating passing I uploaded all my GM videos to share it with all those who also miss him and want to remember (sadly some are meanwhile blocked due to copyright claims). If you are interested in my paintings I appreciate if you have a look at my blog page at www.beetheartist.wordpress.com

Cheers,
Sabine/ Bee The Artist",2638555,2472,103,2007-08-04 10:08:25,en,AT
UCc0Rly5EUl9rK6YjxK60UtA,Musik,Großstadt Piraten Official,"Offizieller Kanal von den GroßstadtPiraten  
Abonniert den Kanal um nichts zu verpassen !
GSP ist die Clique:
Kontakt & Booking :  info@manuelschreier.at",280378,2458,16,2013-05-21 19:48:05,de,AT
UCqMCAAOISb8-1acxnApoIKg,Musik,Deep Vienna,"Finest Underground Deep House. Also you will find some Minimal and Psychedelic Music. 
Channel located in Vienna, to spread this wonderful Music out in the world. 
Be different, stay creative. Peace! :)

Kanalinhaber: Eric Weinhandl ©",864805,2453,51,2007-07-12 10:01:43,en,AT
UC6n3GHlipGky6SZIDhX7ixg,Bildung,Arbeitsgemeinschaft für Notfallmedizin,"Die Arbeitsgemeinschaft für Notfallmedizin (AGN) wurde 1988 zur Koordination notfallmedizinischer Fortbildungen in der Steiermark gegründet. 
Heute stellen wir eine zentrale, weit über die Landesgrenzen hinaus aktive Drehscheibe für rettungsdienstliche sowie akut- und notfallmedizinische Belange und Fragen der Wiederbelebung dar.

Mit unserem umfassenden Aus- und Fortbildungsangebot sprechen wir als AGN alle Interessensgruppen – ÄrztInnen, Studierende, SanitäterInnen und Pflegepersonen – an. Als Fachvereinigung bringen wir unsere Expertise in Fragen der Qualitätssteigerung und Weiterentwicklung der Notfallversorgung ein und sind um konstruktive Zusammenarbeit mit den entsprechenden Institutionen bemüht. In zahlreichen österreichischen Fachgremien sind Vertreter der AGN federführend beteiligt.

Unser Ziel ist es, mit all unseren Aktivitäten zur qualitativ hochwertigen Patientenversorgung im Notfallgeschehen beizutragen.",221966,2452,128,2015-09-23 18:02:36,de,AT
UCR10T1fDxp_BDzri1Zolmfw,Wissenschaft & Technik,MpxFlyer,"Just a random guy doing aerial photography and rc stuff.
Feel free to subscribe ;)",501574,2452,140,2009-08-01 18:05:16,en,AT
UCYAYlTemhGr1AyM5hluRxDQ,Spiele,Berny Gaming,"Herzlich Willkommen auf meinem Kanal!!!!!

Was findet ihr auf meinem Kanal: Heiße und spannende Rennen aus dem Bereich Motorsport wie F1, DTM , MotoGp , MXGP usw.! Aber auch so Sachen wie Mass Effect und das eine oder andere Angespielt!!!!!!

Ich freu mich also EUCH zu unterhalten und mit Euch die Spiele zu zocken!!!!

Sehen uns in meinen Videos!!!!!!!!  LG, Berny!!!  :)",861863,2449,3426,2008-12-13 22:46:20,de,AT
UC4l4oQXeefAGeWPrzRPHSEw,Nachrichten und Politik,NEOS - Das Neue Österreich,"NEOS — Das Neue Österreich ist eine neue politische Partei aus der Mitte der Gesellschaft.
Wir engagieren uns um die Demokratie wiederzubeleben!",1003502,2439,744,2012-10-22 09:09:22,de,NA
UCQv7zF90dibmjdqo3JrHbkA,Nachrichten und Politik,SmallCap InvestorTV,"Unser Team, unter Leitung von Joachim Brunner, ist ständig auf der Suche nach Unternehmen und Investmentmöglichkeiten, welche die Chance auf eine überdurchschnittliche Performance aufweisen.

Bei seiner Suche werden des öfteren auch Interviews geführt und diese möchten wir Ihnen hier präsentieren!

Besuchen Sie uns auf unserer Webseite www.smallcapinvestor.de 

Kurs auf 

Ihr Smallcap-Investor Team",642048,2438,471,2012-02-20 12:03:30,de,AT
UCnMoOBfcjW02RacgueXbQNQ,Film und Animation,SPDY,"Hallo und Herzlich Willkommen hier auf dem Kanal SPDY [Ehemals Speedy • Urbex oder SpeedRush)

►◄►◄►◄►◄►◄►◄►◄►◄►◄►◄►◄►◄

Mein Name ist Nicolas aka SPDY, ich bin 15 Jahre alt und mache bereits
seit mehreren Jahren YouTube!

►◄►◄►◄►◄►◄►◄►◄►◄►◄►◄►◄►◄

Klarerweise halte ich mich bei allen Lost Places Videos an den
Urbex Codex!
""Take nothing but photos, leave nothing but footprints""
Behandel die Objekte die du betrittst mit Respekt und betritt sie ohne jegliche Gewalt!


►◄►◄►◄►◄►◄►◄►◄►◄►◄►◄►◄►◄

Auf meinem Kanal wird dich erwarten:
● Vlogs
● Kurzfilme
● Cinematics
● Legal Urbex
und vieles mehr... ♥

►◄►◄►◄►◄►◄►◄►◄►◄►◄►◄►◄►◄

● Uploadregelmäßigkeit:
 
Ich lade dann ein Video hoch wenn ich Bock habe! 
Habe zwar keinen fixen Upload-Plan aber ich versuche
so oft wie möglich ein Video für euch zu produzieren!

►◄►◄►◄►◄►◄►◄►◄►◄►◄►◄►◄►◄",10184,2421,21,2016-01-31 08:03:02,de,AT
